vsw,idw,vgs,gm,gds,vsr,gm_full,margin,margin_vth,cgs,cgd,cdb,csb
2.00000000e-01,1.00000000e-01,5.91722812e-01,2.44180333e+01,1.74830685e+00,9.90675608e+01,2.39492389e+01,3.32342048e-01,4.64204074e-01,3.63161459e-09,1.13597974e-09,5.57227248e-10,5.57227248e-10
2.00000000e-01,1.12201845e-01,5.96040284e-01,2.43478974e+01,1.74222039e+00,9.90590348e+01,2.38818367e+01,3.36323954e-01,4.63698874e-01,3.25620504e-09,1.01123967e-09,4.97250781e-10,4.97250781e-10
2.00000000e-01,1.25892541e-01,6.00370064e-01,2.42774326e+01,1.73611273e+00,9.90501583e+01,2.38150766e+01,3.40279748e-01,4.63191616e-01,2.91937459e-09,9.00204070e-10,4.43718861e-10,4.43718861e-10
2.00000000e-01,1.41253754e-01,6.04712032e-01,2.42068479e+01,1.72999633e+00,9.90409169e+01,2.37489598e+01,3.44205886e-01,4.62682326e-01,2.61718591e-09,8.01371433e-10,3.95941165e-10,3.95941165e-10
2.00000000e-01,1.58489319e-01,6.09066368e-01,2.41364086e+01,1.72388761e+00,9.90318529e+01,2.36834031e+01,3.48098902e-01,4.62170997e-01,2.34608345e-09,7.13398465e-10,3.53298319e-10,3.53298319e-10
2.00000000e-01,1.77827941e-01,6.13433505e-01,2.40661190e+01,1.71778442e+00,9.90215265e+01,2.36182249e+01,3.51955369e-01,4.61657598e-01,2.10286601e-09,6.35086512e-10,3.15236082e-10,3.15236082e-10
2.00000000e-01,1.99526231e-01,6.17813259e-01,2.39962827e+01,1.71170622e+00,9.90110433e+01,2.35531442e+01,3.55771140e-01,4.61142169e-01,1.88469672e-09,5.65380531e-10,2.81265576e-10,2.81265576e-10
2.00000000e-01,2.23872114e-01,6.22206136e-01,2.39270032e+01,1.70565826e+00,9.90002650e+01,2.34877475e+01,3.59542521e-01,4.60624675e-01,1.68899727e-09,5.03331285e-10,2.50945534e-10,2.50945534e-10
2.00000000e-01,2.51188643e-01,6.26612495e-01,2.38583488e+01,1.69964367e+00,9.89891253e+01,2.34214893e+01,3.63265550e-01,4.60105102e-01,1.51346603e-09,4.48098005e-10,2.23884145e-10,2.23884145e-10
2.00000000e-01,2.81838293e-01,6.31032654e-01,2.37903322e+01,1.69366205e+00,9.89775880e+01,2.33536819e+01,3.66936129e-01,4.59583444e-01,1.35604247e-09,3.98934065e-10,1.99732566e-10,1.99732566e-10
2.00000000e-01,3.16227766e-01,6.35467659e-01,2.37228814e+01,1.68770735e+00,9.89656247e+01,2.32834773e+01,3.70550679e-01,4.59059614e-01,1.21485783e-09,3.55168979e-10,1.78176535e-10,1.78176535e-10
2.00000000e-01,3.54813389e-01,6.39918139e-01,2.36558420e+01,1.68176839e+00,9.89532070e+01,2.32098839e+01,3.74105221e-01,4.58533580e-01,1.08825499e-09,3.16212284e-10,1.58938681e-10,1.58938681e-10
2.00000000e-01,3.98107171e-01,6.44385511e-01,2.35891355e+01,1.67583991e+00,9.89417338e+01,2.31317488e+01,3.77596395e-01,4.58005222e-01,9.74730576e-10,2.81533547e-10,1.41769036e-10,1.41769036e-10
2.00000000e-01,4.46683592e-01,6.48871181e-01,2.35218685e+01,1.66985992e+00,9.89274026e+01,2.30477781e+01,3.81020833e-01,4.57474427e-01,8.72943536e-10,2.50663258e-10,1.26445788e-10,1.26445788e-10
2.00000000e-01,5.01187234e-01,6.53376666e-01,2.34539082e+01,1.66382105e+00,9.89130150e+01,2.29565493e+01,3.84375314e-01,4.56941075e-01,7.81693705e-10,2.23184573e-10,1.12771488e-10,1.12771488e-10
2.00000000e-01,5.62341325e-01,6.57904703e-01,2.33845402e+01,1.65767568e+00,9.88981916e+01,2.28565038e+01,3.87657608e-01,4.56404910e-01,6.99887437e-10,1.98721591e-10,1.00567475e-10,1.00567475e-10
2.00000000e-01,6.30957344e-01,6.62457456e-01,2.33129272e+01,1.65136862e+00,9.88827114e+01,2.27460054e+01,3.90865181e-01,4.55865752e-01,6.26561342e-10,1.76945194e-10,8.96770048e-11,8.96770048e-11
2.00000000e-01,7.07945784e-01,6.67038271e-01,2.32380877e+01,1.64483554e+00,9.88664152e+01,2.26233273e+01,3.93996503e-01,4.55323287e-01,5.60838490e-10,1.57558826e-10,7.99583700e-11,7.99583700e-11
2.00000000e-01,7.94328235e-01,6.71650567e-01,2.31588941e+01,1.63800286e+00,9.88491602e+01,2.24867048e+01,3.97050285e-01,4.54777206e-01,5.01938275e-10,1.40300450e-10,7.12860467e-11,7.12860467e-11
2.00000000e-01,8.91250938e-01,6.76298135e-01,2.30740698e+01,1.63078754e+00,9.88307947e+01,2.23343614e+01,4.00025744e-01,4.54227164e-01,4.49161245e-10,1.24937169e-10,6.35481689e-11,6.35481689e-11
2.00000000e-01,1.00000000e+00,6.80986086e-01,2.29822051e+01,1.62309822e+00,9.88111426e+01,2.21645070e+01,4.02923229e-01,4.53672671e-01,4.01871525e-10,1.11259334e-10,5.66437017e-11,5.66437017e-11
2.00000000e-01,1.12201845e+00,6.85719561e-01,2.28817666e+01,1.61483572e+00,9.87900007e+01,2.19754104e+01,4.05743415e-01,4.53113249e-01,3.59505058e-10,9.90822653e-11,5.04834328e-11,5.04834328e-11
2.00000000e-01,1.25892541e+00,6.90504567e-01,2.27711788e+01,1.60589875e+00,9.87675743e+01,2.17654034e+01,4.08487886e-01,4.52548328e-01,3.21553726e-10,8.82410283e-11,4.49874525e-11,4.49874525e-11
2.00000000e-01,1.41253754e+00,6.95347611e-01,2.26485829e+01,1.59616693e+00,9.87424035e+01,2.15329250e+01,4.11158945e-01,4.51977299e-01,2.87563174e-10,7.85892774e-11,4.00846676e-11,4.00846676e-11
2.00000000e-01,1.58489319e+00,7.00256303e-01,2.25123371e+01,1.58553557e+00,9.87150853e+01,2.12765229e+01,4.13760014e-01,4.51399436e-01,2.57123389e-10,6.99960986e-11,3.57112877e-11,3.57112877e-11
2.00000000e-01,1.77827941e+00,7.05239375e-01,2.23606300e+01,1.57388845e+00,9.86851146e+01,2.09948735e+01,4.16295651e-01,4.50813904e-01,2.29865454e-10,6.23446809e-11,3.18102254e-11,3.18102254e-11
2.00000000e-01,1.99526231e+00,7.10305739e-01,2.21916898e+01,1.56111256e+00,9.86519948e+01,2.06868605e+01,4.18771150e-01,4.50219865e-01,2.05462521e-10,5.55322179e-11,2.83311170e-11,2.83311170e-11
2.00000000e-01,2.23872114e+00,7.15466046e-01,2.20037648e+01,1.54709623e+00,9.86151737e+01,2.03515119e+01,4.21193405e-01,4.49616302e-01,1.83617842e-10,4.94662150e-11,2.52285005e-11,2.52285005e-11
2.00000000e-01,2.51188643e+00,7.20731807e-01,2.17951792e+01,1.53173310e+00,9.85740135e+01,1.99880715e+01,4.23570546e-01,4.49002122e-01,1.64066657e-10,4.40647513e-11,2.24620010e-11,2.24620010e-11
2.00000000e-01,2.81838293e+00,7.26115596e-01,2.15643617e+01,1.51492388e+00,9.85277616e+01,1.95960132e+01,4.25912161e-01,4.48376136e-01,1.46572112e-10,3.92550816e-11,1.99956629e-11,1.99956629e-11
2.00000000e-01,3.16227766e+00,7.31632095e-01,2.13098320e+01,1.49657516e+00,9.84755122e+01,1.91749875e+01,4.28229870e-01,4.47736940e-01,1.30919641e-10,3.49718780e-11,1.77970893e-11,1.77970893e-11
2.00000000e-01,3.54813389e+00,7.37296831e-01,2.10302868e+01,1.47660546e+00,9.84161818e+01,1.87249385e+01,4.30536918e-01,4.47083063e-01,1.16919062e-10,3.11576132e-11,1.58376739e-11,1.58376739e-11
2.00000000e-01,3.98107171e+00,7.43127841e-01,2.07245544e+01,1.45494174e+00,9.83484484e+01,1.82460044e+01,4.32849052e-01,4.46412780e-01,1.04398057e-10,2.77606064e-11,1.40916296e-11,1.40916296e-11
2.00000000e-01,4.46683592e+00,7.49144861e-01,2.03916631e+01,1.43152416e+00,9.82707007e+01,1.77386096e+01,4.35184375e-01,4.45724206e-01,9.32030199e-11,2.47351141e-11,1.25360609e-11,1.25360609e-11
2.00000000e-01,5.01187234e+00,7.55369691e-01,2.00308464e+01,1.40630631e+00,9.81809722e+01,1.72034735e+01,4.37563732e-01,4.45015260e-01,8.31965736e-11,2.20405253e-11,1.11505742e-11,1.11505742e-11
2.00000000e-01,5.62341325e+00,7.61828027e-01,1.96415239e+01,1.37925373e+00,9.80767536e+01,1.66414924e+01,4.40011681e-01,4.44283452e-01,7.42537285e-11,1.96402148e-11,9.91670834e-12,9.91670834e-12
2.00000000e-01,6.30957344e+00,7.68547331e-01,1.92233582e+01,1.35034779e+00,9.79550038e+01,1.60539705e+01,4.42555980e-01,4.43526134e-01,6.62643805e-11,1.75021201e-11,8.81824848e-12,8.81824848e-12
2.00000000e-01,7.07945784e+00,7.75559719e-01,1.87762380e+01,1.31958449e+00,9.78118334e+01,1.54424251e+01,4.45229050e-01,4.42740167e-01,5.91284415e-11,1.55973494e-11,7.84052569e-12,7.84052569e-12
2.00000000e-01,7.94328235e+00,7.82900884e-01,1.83003090e+01,1.28697643e+00,9.76423331e+01,1.48087448e+01,4.48067967e-01,4.41922048e-01,5.27568373e-11,1.39003767e-11,6.97053008e-12,6.97053008e-12
2.00000000e-01,8.91250938e+00,7.90611059e-01,1.77959531e+01,1.25255132e+00,9.74402649e+01,1.41551765e+01,4.51115287e-01,4.41067792e-01,4.70697847e-11,1.23885171e-11,6.19665260e-12,6.19665260e-12
2.00000000e-01,1.00000000e+01,7.98737346e-01,1.72638326e+01,1.21635495e+00,9.71976328e+01,1.34842112e+01,4.54420488e-01,4.40172672e-01,4.19948273e-11,1.10413502e-11,5.50839912e-12,5.50839912e-12
2.00000000e-01,1.12201845e+01,8.07332450e-01,1.67048707e+01,1.17844975e+00,9.69042655e+01,1.27987862e+01,4.58040074e-01,4.39231350e-01,3.74676629e-11,9.84089224e-12,4.89648695e-12,4.89648695e-12
2.00000000e-01,1.25892541e+01,8.16457055e-01,1.61202888e+01,1.13891724e+00,9.65472472e+01,1.21021872e+01,4.62039190e-01,4.38237595e-01,3.34303740e-11,8.77108476e-12,4.35259019e-12,4.35259019e-12
2.00000000e-01,1.41253754e+01,8.26180315e-01,1.55116336e+01,1.09785975e+00,9.61104102e+01,1.13981168e+01,4.66492547e-01,4.37184213e-01,2.98311449e-11,7.81768328e-12,3.86928905e-12,3.86928905e-12
2.00000000e-01,1.58489319e+01,8.36582356e-01,1.48807284e+01,1.05539704e+00,9.55739066e+01,1.06906108e+01,4.71486324e-01,4.36062740e-01,2.66232035e-11,6.96794806e-12,3.43991765e-12,3.43991765e-12
2.00000000e-01,1.77827941e+01,8.47755995e-01,1.42296913e+01,1.01166740e+00,9.49142191e+01,9.98404606e+00,4.77119863e-01,4.34863217e-01,2.37644550e-11,6.21051501e-12,3.05850309e-12,3.05850309e-12
2.00000000e-01,1.99526231e+01,8.59806282e-01,1.35610847e+01,9.66837617e-01,9.41051519e+01,9.28324580e+00,4.83506260e-01,4.33574182e-01,2.12175266e-11,5.53538812e-12,2.71976495e-12,2.71976495e-12
2.00000000e-01,2.23872114e+01,8.72855780e-01,1.28777399e+01,9.21090979e-01,9.31197563e+01,8.59321802e+00,4.90775869e-01,4.32182035e-01,1.89484784e-11,4.93357574e-12,2.41893507e-12,2.41893507e-12
2.00000000e-01,2.51188643e+01,8.87044450e-01,1.21828979e+01,8.74636664e-01,9.19340630e+01,7.91920623e+00,4.99077090e-01,4.30670954e-01,1.69269810e-11,4.39711775e-12,2.15177434e-12,2.15177434e-12
2.00000000e-01,2.81838293e+01,9.02531677e-01,1.14802092e+01,8.27709516e-01,9.05318656e+01,7.26654108e+00,5.08578027e-01,4.29022571e-01,1.51258666e-11,3.91894812e-12,1.91450635e-12,1.91450635e-12
2.00000000e-01,3.16227766e+01,9.19500688e-01,1.07736166e+01,7.80562138e-01,8.89092130e+01,6.64035034e+00,5.19469557e-01,4.27215368e-01,1.35205411e-11,3.49272062e-12,1.70373375e-12,1.70373375e-12
2.00000000e-01,3.54813389e+01,9.38155681e-01,1.00675330e+01,7.33476600e-01,8.70778732e+01,6.04549822e+00,5.31963589e-01,4.25224820e-01,1.20892013e-11,3.11284690e-12,1.51646029e-12,1.51646029e-12
2.00000000e-01,3.98107171e+01,9.58726864e-01,9.36662187e+00,6.86750039e-01,8.50650538e+01,5.48614235e+00,5.46295933e-01,4.23022682e-01,1.08121766e-11,2.77430161e-12,1.34999803e-12,1.34999803e-12
2.00000000e-01,4.46683592e+01,9.81466879e-01,8.67589211e+00,6.40700131e-01,8.29108116e+01,4.96555639e+00,5.62723167e-01,4.20577156e-01,9.67203902e-12,2.47263035e-12,1.20197499e-12,1.20197499e-12
2.00000000e-01,5.01187234e+01,1.00664956e+00,8.00055922e+00,5.95656795e-01,8.06631791e+01,4.48583762e+00,5.81520436e-01,4.17852784e-01,8.65337424e-12,2.20386861e-12,1.07029841e-12,1.07029841e-12
2.00000000e-01,5.62341325e+01,1.03457475e+00,7.34587047e+00,5.51950510e-01,7.83723406e+01,4.04761205e+00,6.02983749e-01,4.14809609e-01,7.74241028e-12,1.96442681e-12,9.53100045e-13,9.53100045e-13
2.00000000e-01,6.30957344e+01,1.06555718e+00,6.71700354e+00,5.09906023e-01,7.60870597e+01,3.65018178e+00,6.27420214e-01,4.11403971e-01,6.92727324e-12,1.75114842e-12,8.48763542e-13,8.48763542e-13
2.00000000e-01,7.07945784e+01,1.09993769e+00,6.11879959e+00,4.69825278e-01,7.38506846e+01,3.29148751e+00,6.55155454e-01,4.07586695e-01,6.19746574e-12,1.56117336e-12,7.55853028e-13,7.55853028e-13
2.00000000e-01,7.94328235e+01,1.13807994e+00,5.55551799e+00,4.31972068e-01,7.16998196e+01,2.96851889e+00,6.86530252e-01,4.03302609e-01,5.54391151e-12,1.39196121e-12,6.73116615e-13,6.73116615e-13
2.00000000e-01,8.91250938e+01,1.18037862e+00,5.03050668e+00,3.96551298e-01,6.96632433e+01,2.67769521e+00,7.21906473e-01,3.98488422e-01,4.95869691e-12,1.24124405e-12,5.99453266e-13,5.99453266e-13
2.00000000e-01,1.00000000e+02,1.22727871e+00,4.54597296e+00,3.63695120e-01,6.77611976e+01,2.41524304e+00,7.61682572e-01,3.93068838e-01,4.43477704e-12,1.10697431e-12,5.33877101e-13,5.33877101e-13
2.00000000e-01,1.12201845e+02,1.27927636e+00,4.10275547e+00,3.33449047e-01,6.60060745e+01,2.17763918e+00,8.06293645e-01,3.86954037e-01,3.96597634e-12,9.87346724e-13,4.75519637e-13,4.75519637e-13
2.00000000e-01,1.25892541e+02,1.33693935e+00,3.70028862e+00,3.05770651e-01,6.44025357e+01,1.96178809e+00,8.56227379e-01,3.80033980e-01,3.54674344e-12,8.80750866e-13,4.23601026e-13,4.23601026e-13
2.00000000e-01,1.41253754e+02,1.40091544e+00,3.33671723e+00,2.80537627e-01,6.29484255e+01,1.76513347e+00,9.12029019e-01,3.72172767e-01,3.17208600e-12,7.85762014e-13,3.77423132e-13,3.77423132e-13
2.00000000e-01,1.58489319e+02,1.47195108e+00,3.00914191e+00,2.57563890e-01,6.16361183e+01,1.58561425e+00,9.74314557e-01,3.63199723e-01,2.83745051e-12,7.01111027e-13,3.36354830e-13,3.36354830e-13
2.00000000e-01,1.77827941e+02,1.55090275e+00,2.71403347e+00,2.36626166e-01,6.04541702e+01,1.42158607e+00,1.04377679e+00,3.52898269e-01,2.53868892e-12,6.25671380e-13,2.99827060e-13,2.99827060e-13
2.00000000e-01,1.99526231e+02,1.63872872e+00,2.44771710e+00,2.17495216e-01,5.93894833e+01,1.27174510e+00,1.12117325e+00,3.40992634e-01,2.27208166e-12,5.58458110e-13,2.67333961e-13,2.67333961e-13
2.00000000e-01,2.23872114e+02,1.73651606e+00,2.20664782e+00,1.99952394e-01,5.84286443e+01,1.13498022e+00,1.20734503e+00,3.27122224e-01,2.03422177e-12,4.98591647e-13,2.38416506e-13,2.38416506e-13
2.00000000e-01,2.51188643e+02,1.84546101e+00,1.98770965e+00,1.83808636e-01,5.75593776e+01,1.01033185e+00,1.30319517e+00,3.10809034e-01,1.82205078e-12,4.45301593e-13,2.12664326e-13,2.12664326e-13
2.00000000e-01,2.81838293e+02,1.96684589e+00,1.78830933e+00,1.68909854e-01,5.67711268e+01,8.96941388e-01,1.40966672e+00,2.91402731e-01,1.63282591e-12,3.97916042e-13,1.89708679e-13,1.89708679e-13
2.00000000e-01,3.16227766e+02,2.10199655e+00,1.60633496e+00,1.55133427e-01,5.60550488e+01,7.94014191e-01,1.52771067e+00,2.67984452e-01,1.46406937e-12,3.55851374e-13,1.69199351e-13,1.69199351e-13
2.00000000e-01,3.54813389e+02,2.25209096e+00,1.44012934e+00,1.42386622e-01,5.54039999e+01,7.00855600e-01,1.65814029e+00,2.39205243e-01,1.31360208e-12,3.18632191e-13,1.50798885e-13,1.50798885e-13
2.00000000e-01,3.98107171e+02,2.41780175e+00,1.28833556e+00,1.30595706e-01,5.48119787e+01,6.16884308e-01,1.80137938e+00,2.02952308e-01,1.17949796e-12,2.85913125e-13,1.34170246e-13,1.34170246e-13
2.00000000e-01,4.46683592e+02,2.59824674e+00,1.14983222e+00,1.19701709e-01,5.42738943e+01,5.41770721e-01,1.95670121e+00,1.55636411e-01,1.06017660e-12,2.57606254e-13,1.18890997e-13,1.18890997e-13
2.00000000e-01,5.01187234e+02,2.78817045e+00,1.02364779e+00,1.09654197e-01,5.37852466e+01,4.75766634e-01,2.12013314e+00,9.06885287e-02,9.54299638e-13,2.34428920e-13,1.03968457e-13,1.03968457e-13
2.00000000e-01,5.62341325e+02,2.98333055e+00,9.08906158e-01,1.00406729e-01,5.33418098e+01,4.18354614e-01,2.28706329e+00,2.42434416e-02,8.40479694e-13,2.18505181e-13,7.99206047e-14,7.99206047e-14
2.00000000e-01,6.30957344e+02,3.12513390e+00,8.04823163e-01,9.19154206e-02,5.29396768e+01,3.68475068e-01,2.40797523e+00,1.32948795e-02,7.71592811e-13,1.93318833e-13,6.98503209e-14,6.98503209e-14
2.00000000e-01,7.07945784e+02,3.23764761e+00,7.10709575e-01,8.41363578e-02,5.25749177e+01,3.25720504e-01,2.50612372e+00,8.52442735e-03,6.96165950e-13,1.71720734e-13,6.20286438e-14,6.20286438e-14
2.00000000e-01,7.94328235e+02,3.35194804e+00,6.26028867e-01,7.70237270e-02,5.22433152e+01,2.88026232e-01,2.60650697e+00,4.48436414e-03,6.23857509e-13,1.52986808e-13,5.48800844e-14,5.48800844e-14
2.00000000e-01,8.91250938e+02,3.47467777e+00,5.50545540e-01,7.05255246e-02,5.19388313e+01,2.54600832e-01,2.71444867e+00,5.21843651e-04,5.57746611e-13,1.36455803e-13,4.83936147e-14,4.83936147e-14
2.00000000e-01,1.00000000e+03,3.60908328e+00,4.84694043e-01,6.45751206e-02,5.16393524e+01,2.24897402e-01,2.83256029e+00,-3.58812950e-03,4.98117297e-13,1.21787774e-13,4.25093460e-14,4.25093460e-14
2.25000000e-01,1.00000000e-01,5.93379938e-01,2.44247618e+01,1.74876436e+00,9.94874351e+01,2.39497303e+01,3.09003931e-01,4.40678812e-01,3.63249918e-09,1.13775737e-09,5.61698780e-10,5.61698780e-10
2.25000000e-01,1.12201845e-01,5.97694982e-01,2.43544700e+01,1.74266747e+00,9.94825502e+01,2.38824084e+01,3.12982314e-01,4.40173597e-01,3.25698765e-09,1.01281141e-09,5.01233912e-10,5.01233912e-10
2.25000000e-01,1.25892541e-01,6.02022361e-01,2.42838538e+01,1.73654966e+00,9.94774571e+01,2.38157303e+01,3.16934538e-01,4.39666321e-01,2.92006663e-09,9.01594133e-10,4.47266954e-10,4.47266954e-10
2.25000000e-01,1.41253754e-01,6.06361955e-01,2.42131220e+01,1.73042337e+00,9.94721345e+01,2.37496938e+01,3.20857053e-01,4.39157008e-01,2.61779740e-09,8.02601132e-10,3.99101758e-10,3.99101758e-10
2.25000000e-01,1.58489319e-01,6.10713942e-01,2.41425380e+01,1.72430487e+00,9.94671528e+01,2.36842116e+01,3.24746394e-01,4.38645654e-01,2.34662348e-09,7.14486574e-10,3.56113746e-10,3.56113746e-10
2.25000000e-01,1.77827941e-01,6.15078755e-01,2.40721121e+01,1.71819248e+00,9.94610211e+01,2.36190976e+01,3.28599131e-01,4.38132225e-01,2.10334265e-09,6.36049558e-10,3.17744023e-10,3.17744023e-10
2.25000000e-01,1.99526231e-01,6.19456209e-01,2.40021426e+01,1.71210524e+00,9.94548807e+01,2.35540659e+01,3.32411117e-01,4.37616762e-01,1.88511720e-09,5.66233093e-10,2.83499619e-10,2.83499619e-10
2.25000000e-01,2.23872114e-01,6.23846813e-01,2.39327328e+01,1.70604841e+00,9.94485914e+01,2.34886972e+01,3.36178662e-01,4.37099230e-01,1.68936799e-09,5.04086207e-10,2.52935582e-10,2.52935582e-10
2.25000000e-01,2.51188643e-01,6.28250928e-01,2.38639503e+01,1.70002507e+00,9.94420876e+01,2.34224401e+01,3.39897808e-01,4.36579615e-01,1.51379272e-09,4.48766616e-10,2.25656835e-10,2.25656835e-10
2.25000000e-01,2.81838293e-01,6.32668876e-01,2.37958068e+01,1.69403477e+00,9.94353368e+01,2.33546007e+01,3.43564464e-01,4.36057910e-01,1.35633023e-09,3.99526365e-10,2.01311634e-10,2.01311634e-10
2.25000000e-01,3.16227766e-01,6.37101708e-01,2.37282290e+01,1.68807134e+00,9.94283165e+01,2.32843252e+01,3.47175059e-01,4.35534028e-01,1.21511121e-09,3.55693784e-10,1.79583112e-10,1.79583112e-10
2.25000000e-01,3.54813389e-01,6.41550058e-01,2.36610603e+01,1.68212350e+00,9.94210071e+01,2.32106154e+01,3.50725626e-01,4.35007936e-01,1.08847802e-09,3.16677382e-10,1.60191600e-10,1.60191600e-10
2.25000000e-01,3.98107171e-01,6.46015352e-01,2.35942128e+01,1.67618530e+00,9.94148496e+01,2.31323129e+01,3.54212816e-01,4.34479512e-01,9.74926833e-10,2.81945813e-10,1.42885065e-10,1.42885065e-10
2.25000000e-01,4.46683592e-01,6.50499002e-01,2.35268105e+01,1.67019603e+00,9.94059795e+01,2.30481187e+01,3.57633274e-01,4.33948643e-01,8.73116225e-10,2.51028762e-10,1.27439867e-10,1.27439867e-10
2.25000000e-01,5.01187234e-01,6.55002537e-01,2.34587031e+01,1.66414706e+00,9.93972776e+01,2.29566054e+01,3.60983798e-01,4.33415208e-01,7.81845634e-10,2.23508683e-10,1.13656934e-10,1.13656934e-10
2.25000000e-01,5.62341325e-01,6.59528702e-01,2.33891748e+01,1.65799074e+00,9.93883850e+01,2.28562109e+01,3.64262172e-01,4.32878948e-01,7.00021107e-10,1.99009045e-10,1.01356136e-10,1.01356136e-10
2.25000000e-01,6.30957344e-01,6.64079676e-01,2.33173862e+01,1.65167171e+00,9.93791097e+01,2.27452962e+01,3.67465881e-01,4.32339682e-01,6.26678969e-10,1.77200185e-10,9.03794464e-11,9.03794464e-11
2.25000000e-01,7.07945784e-01,6.68658813e-01,2.32423534e+01,1.64512548e+00,9.93693312e+01,2.26221329e+01,3.70593414e-01,4.31797096e-01,5.60942046e-10,1.57785059e-10,8.05839992e-11,8.05839992e-11
2.25000000e-01,7.94328235e-01,6.73269547e-01,2.31629458e+01,1.63827832e+00,9.93589534e+01,2.24849559e+01,3.73643503e-01,4.31250877e-01,5.02029477e-10,1.40501202e-10,7.18432461e-11,7.18432461e-11
2.25000000e-01,8.91250938e-01,6.77915683e-01,2.30778845e+01,1.63104701e+00,9.93478813e+01,2.23319894e+01,3.76615385e-01,4.30700679e-01,4.49241614e-10,1.25115342e-10,6.40444102e-11,6.40444102e-11
2.25000000e-01,1.00000000e+00,6.82602345e-01,2.29857575e+01,1.62334005e+00,9.93360067e+01,2.21614455e+01,3.79509429e-01,4.30146010e-01,4.01942408e-10,1.11417494e-10,5.70856356e-11,5.70856356e-11
2.25000000e-01,1.12201845e+00,6.87334690e-01,2.28850293e+01,1.61505815e+00,9.93232058e+01,2.19715961e+01,3.82326333e-01,4.29586389e-01,3.59567643e-10,9.92226843e-11,5.08769867e-11,5.08769867e-11
2.25000000e-01,1.25892541e+00,6.92118741e-01,2.27740660e+01,1.60609590e+00,9.93093332e+01,2.17607770e+01,3.85067701e-01,4.29021245e-01,3.21609045e-10,8.83657171e-11,4.53379067e-11,4.53379067e-11
2.25000000e-01,1.41253754e+00,6.96961019e-01,2.26511787e+01,1.59634486e+00,9.92943724e+01,2.15274329e+01,3.87735860e-01,4.28449964e-01,2.87612141e-10,7.87000176e-11,4.03967280e-11,4.03967280e-11
2.25000000e-01,1.58489319e+00,7.01869154e-01,2.25145562e+01,1.58568846e+00,9.92777109e+01,2.12701176e+01,3.90334253e-01,4.27871821e-01,2.57166809e-10,7.00944682e-11,3.59891459e-11,3.59891459e-11
2.25000000e-01,1.77827941e+00,7.06851894e-01,2.23624426e+01,1.57401437e+00,9.92594424e+01,2.09875143e+01,3.92867464e-01,4.27285974e-01,2.29904024e-10,6.24320770e-11,3.20576136e-11,3.20576136e-11
2.25000000e-01,1.99526231e+00,7.11918172e-01,2.21930678e+01,1.56120970e+00,9.92392439e+01,2.06785145e+01,3.95340811e-01,4.26691585e-01,2.05496861e-10,5.56098796e-11,2.85513628e-11,2.85513628e-11
2.25000000e-01,2.23872114e+00,7.17078658e-01,2.20046817e+01,1.54716290e+00,9.92167695e+01,2.03421546e+01,3.97761212e-01,4.26087632e-01,1.83648482e-10,4.95352399e-11,2.54245672e-11,2.54245672e-11
2.25000000e-01,2.51188643e+00,7.22344889e-01,2.17956112e+01,1.53176775e+00,9.91916240e+01,1.99776870e+01,4.00136828e-01,4.25473019e-01,1.64094071e-10,4.41261125e-11,2.26365286e-11,2.26365286e-11
2.25000000e-01,2.81838293e+00,7.27729461e-01,2.15642880e+01,1.51492518e+00,9.91633412e+01,1.95845950e+01,4.02477276e-01,4.24846552e-01,1.46596707e-10,3.93096423e-11,2.01510045e-11,2.01510045e-11
2.25000000e-01,3.16227766e+00,7.33247085e-01,2.13092354e+01,1.49654202e+00,9.91313587e+01,1.91625384e+01,4.04794210e-01,4.24206822e-01,1.30941773e-10,3.50204033e-11,1.79353399e-11,1.79353399e-11
2.25000000e-01,3.54813389e+00,7.38913319e-01,2.10291542e+01,1.47653703e+00,9.90950006e+01,1.87114713e+01,4.07100911e-01,4.23552355e-01,1.16939041e-10,3.12007818e-11,1.59607010e-11,1.59607010e-11
2.25000000e-01,3.98107171e+00,7.44746233e-01,2.07228772e+01,1.45483748e+00,9.90534386e+01,1.82315420e+01,4.09413167e-01,4.22881418e-01,1.04416150e-10,2.77990203e-11,1.42010959e-11,1.42010959e-11
2.25000000e-01,4.46683592e+00,7.50765602e-01,2.03894374e+01,1.43138384e+00,9.90056573e+01,1.77231852e+01,4.11749127e-01,4.22192122e-01,9.32194596e-11,2.47693073e-11,1.26334480e-11,1.26334480e-11
2.25000000e-01,5.01187234e+00,7.56993271e-01,2.00280736e+01,1.40613002e+00,9.89504137e+01,1.71871310e+01,4.14129689e-01,4.21482375e-01,8.32115622e-11,2.20709720e-11,1.12372027e-11,1.12372027e-11
2.25000000e-01,5.62341325e+00,7.63454986e-01,1.96382108e+01,1.37904191e+00,9.88860920e+01,1.66242866e+01,4.16579469e-01,4.20749682e-01,7.42674400e-11,1.96673352e-11,9.99375341e-12,9.99375341e-12
2.25000000e-01,6.30957344e+00,7.70178265e-01,1.92195166e+01,1.35010124e+00,9.88107383e+01,1.60359673e+01,4.19126291e-01,4.19991383e-01,6.62769620e-11,1.75262875e-11,8.88675783e-12,8.88675783e-12
2.25000000e-01,7.07945784e+00,7.77195290e-01,1.87718856e+01,1.31930435e+00,9.87218096e+01,1.54237017e+01,4.21802650e-01,4.19204329e-01,5.91400218e-11,1.56188949e-11,7.90143213e-12,7.90143213e-12
